"","Domain","Mean_MSE","Head_Count_MSE","Mean","BM_Head_Count","Mean_CV","Head_Count_CV"
"140","400508",0.16789047632861,0.0237873165042571,-0.145065946367377,0.371760525877718,-2.82453886606711,0.414867535807447
"141","400509",0.0458623112081274,0.00694460989816683,-0.132208235699774,0.313970019598673,-1.61983007754289,0.265421284988534
"142","400510",0.0473029871498149,0.00764468618992964,-0.41191199229715,0.426656831983839,-0.5280072033172,0.204927917616881
"143","400511",0.00301317748366337,0.000430656667654146,0.492498099413226,0.114298868969099,0.111457115115276,0.181561455185144
"144","400512",0.0251630790487285,0.00447979594185517,0.0498954366147133,0.245804172278558,3.17922352693618,0.272295124749503
"145","500101",0.0138944198448011,0.00239301450452178,0.0598556181424268,0.351886864831938,1.9693154523964,0.139017543352162
"146","500102",0.0382438008954541,0.00695361635625081,0.0254199598855047,0.374472429635724,7.6931759166512,0.22268220580752
"147","500103",0.011713936083466,0.00213158231616379,0.126455081176906,0.317968814281439,0.855884458369087,0.145199970102215
"148","500104",0.0349689610508202,0.00666790617945669,-0.13684905397176,0.466237043143294,-1.36646831257136,0.175141056197792
"149","500201",0.136413205612504,0.0197484334898315,-0.873951681328727,0.681070012446972,-0.422610988468406,0.206335790966733
"150","500202",0.0110255841301595,0.00214152853514193,0.281299195930439,0.249196130008209,0.373277929885414,0.185703735280809
"151","500203",0.173046215918284,0.0252126012892661,-0.920847795991958,0.69303453434453,-0.451744839843014,0.229115226103368
"152","500204",0.0272562080913909,0.00506880625311955,-0.48442192653986,0.67193157102232,-0.340807328989463,0.105956547454545
"153","500205",0.060287420167156,0.0111948375519828,-0.366617677501237,0.600281259014271,-0.669730300442114,0.176260141005913
"154","500207",0.0207394701644956,0.00302939948685313,-0.897430223274789,0.913227030453282,-0.160471583130665,0.0602697675037196
"155","500208",0.0262390524514296,0.00476000204127909,-0.108557087608847,0.449595871514415,-1.49216170621922,0.153455074673342
"156","500301",0.0453731520606048,0.00750025254731852,-0.591847950577419,0.735467863049236,-0.359906199202574,0.117753613447819
"157","500302",0.178922541262965,0.0287896712270018,-0.621054286852043,0.57142719568567,-0.681087586777959,0.296932303183317
"158","500303",0.021773733782099,0.00389586941687673,-0.80551196380116,0.863027154938827,-0.183186919359157,0.0723232168687416
"159","500304",0.0198500271815578,0.00370245189304458,-0.0917090152315485,0.434134414409886,-1.53627344208241,0.140158841091921
"160","500305",0.0438767615964646,0.00785471413842287,-0.766883652618015,0.838082374450272,-0.273141570976691,0.105749539501831
"161","500306",0.172182001004576,0.0262869802809991,-0.471455780700141,0.509526847421584,-0.880142333033266,0.318202272834485
"162","500307",0.0461974069497329,0.00822584333182532,-0.453588124175163,0.652389169319123,-0.473856807709494,0.139021981542744
"163","500308",0.0249585740293379,0.00468862184927541,-0.227681544692916,0.518469056050449,-0.693876302037201,0.1320686571892
"164","500309",0.0379420966699323,0.00582803307025978,-0.828548400234575,0.873572599658716,-0.235094668353406,0.0873900524812635
