latitude,longitude,rwi,error
8.8742168,14.9523926,-0.336,0.350
8.7656527,15.4357910,-0.760,0.351
12.5438394,17.3254395,-0.386,0.356
9.1780244,17.3474121,-0.582,0.360
13.1222796,20.1599121,-0.577,0.340
8.0701072,17.8088379,-0.111,0.359
14.1046123,15.2819824,-0.045,0.375
9.8498038,15.5017090,-0.417,0.343
13.2292507,17.5451660,-0.537,0.353
9.0478525,19.6105957,-0.524,0.354
15.7182383,22.6647949,-0.346,0.309
11.3831090,20.5334473,-0.699,0.353
13.8060751,20.8850098,-0.328,0.344
14.0406726,21.5881348,-0.752,0.333
12.9081979,18.2922363,-0.462,0.355
8.8307950,15.8093262,-0.397,0.347
20.3137206,16.9519043,-0.668,0.306
12.9938527,21.7419434,-0.335,0.337
13.7633955,20.5993652,-0.436,0.336
11.8996033,18.0944824,-0.362,0.364
9.6115820,15.9411621,-0.664,0.361
12.4365763,16.9519043,-0.509,0.369
12.4794869,15.4577637,-0.292,0.397
8.4180361,16.8640137,-0.157,0.353
11.5984314,17.2595215,-0.614,0.354
12.2004420,16.6662598,-0.273,0.365
12.7582314,21.0388184,-0.577,0.338
10.6929962,18.8415527,-0.660,0.361
11.1891794,19.9841309,-0.676,0.345
9.9796707,14.3151855,-0.510,0.355
12.9938527,15.6335449,0.010,0.369
10.9519780,16.1169434,-0.575,0.348
9.2430925,16.0290527,-0.616,0.360
12.9081979,19.5446777,-0.673,0.342
8.5701576,18.7756348,-0.629,0.365
9.6549077,16.3586426,-0.609,0.352
8.7439361,16.6662598,-0.551,0.356
13.2292507,21.7199707,-0.395,0.345
11.8781020,18.0505371,-0.416,0.369
11.3400249,22.7966309,-0.497,0.335
9.6332456,14.1394043,-0.056,0.363
12.9081979,15.9631348,-0.336,0.346
11.2107336,22.9724121,-0.420,0.332
11.7490585,15.6115723,-0.567,0.339
13.1864679,15.7653809,-0.627,0.362
14.2324377,22.5329590,-0.652,0.329
8.2441099,15.8312988,-0.386,0.350
11.0166883,20.3796387,-0.390,0.350
8.4397714,15.4577637,-0.549,0.350
7.7654229,16.3366699,-0.437,0.353
9.2864645,14.8864746,-0.860,0.368
8.8090822,16.3586426,-0.667,0.359
11.7490585,18.1164551,-0.472,0.353
14.3176146,21.6320801,-0.572,0.337
8.1353671,17.6770020,-0.885,0.365
13.2292507,18.7097168,-0.142,0.350
8.5049700,16.3146973,-0.540,0.352
12.0500648,22.3352051,-0.448,0.347
12.2433913,18.0725098,-0.865,0.356
13.1436775,15.3039551,-0.490,0.354
9.8714518,14.7106934,-0.735,0.355
12.8010881,15.7434082,-0.362,0.344
12.0715524,15.3039551,-0.461,0.353
10.6066195,15.2600098,-0.620,0.345
14.4665962,21.2145996,-0.196,0.349
9.5465832,15.9411621,-0.452,0.358
14.3389038,21.1926270,-0.600,0.351
9.1346391,18.8195801,-0.697,0.355
9.2864645,15.7653809,-0.627,0.358
12.2433913,18.7976074,-0.179,0.355
10.1960002,15.5017090,-0.565,0.343
13.1436775,18.4240723,-0.629,0.355
9.0478525,15.9631348,-0.574,0.349
11.1891794,17.1496582,-0.642,0.343
13.5285192,21.8078613,-0.649,0.345
13.0794780,19.8303223,-0.588,0.338
12.5009395,22.0275879,-0.719,0.340
13.4430519,20.4016113,-0.309,0.337
14.2750302,21.2145996,-0.214,0.336
10.3905714,15.4357910,-0.471,0.345
10.7793483,15.1940918,-0.239,0.339
13.2078602,15.0183105,-0.710,0.346
13.1436775,15.3918457,0.023,0.351
11.6414761,22.3132324,-0.355,0.328
14.5729506,14.6667480,0.156,0.353
9.4598988,17.7868652,-0.157,0.363
12.5009395,19.6765137,-0.481,0.344
15.1251586,21.8298340,-0.536,0.328
8.2875987,17.5012207,-0.724,0.358
8.3745618,17.3913574,-0.640,0.372
11.3400249,16.9958496,-0.479,0.341
14.3176146,22.2473145,-0.413,0.327
8.4832384,16.9079590,-0.312,0.354
8.3962996,15.6555176,-0.931,0.359
13.6780130,14.2053223,-0.182,0.345
14.5516838,20.8630371,-0.441,0.341
9.2864645,17.3474121,-0.120,0.358
11.8781020,18.0725098,-0.639,0.379
14.7855051,22.1154785,-0.457,0.324
20.4578958,16.5563965,-0.251,0.317
10.6282159,16.5344238,-0.778,0.353
10.9735497,17.1496582,-0.287,0.342
14.3389038,15.6335449,-0.333,0.350
15.6759319,22.6647949,-0.691,0.312
13.6139558,14.6228027,-0.132,0.348
12.9724418,18.3142090,-0.500,0.351
13.3789314,16.7980957,-0.568,0.381
8.4180361,16.9299316,-0.390,0.360
8.7439361,15.1501465,-0.332,0.343
12.2863336,22.4011230,-0.277,0.331
8.5484296,17.8088379,-0.655,0.358
9.6982277,14.8645020,-0.295,0.344
10.4121830,19.3029785,-0.498,0.348
8.7656527,17.3474121,-0.804,0.367
8.2223637,16.0729980,-0.733,0.356
9.8930985,14.8864746,-0.458,0.360
9.0261526,15.4577637,-0.944,0.350
8.5049700,18.4460449,-0.519,0.369
12.8867796,16.4904785,0.091,0.346
8.5049700,15.6555176,-0.632,0.357
13.8060751,20.7751465,-0.500,0.396
12.1574857,15.5236816,-0.373,0.348
11.2969342,19.9841309,-0.616,0.347
15.1887835,22.1374512,-0.202,0.437
8.7222181,17.3913574,-0.362,0.359
10.6498109,15.6115723,-0.808,0.340
9.9796707,15.2380371,-0.288,0.339
14.1259215,21.8737793,-0.772,0.388
14.2750302,21.4562988,-0.965,0.349
12.4580325,15.4357910,-0.595,0.372
13.4430519,18.6437988,-0.401,0.343
9.3298312,14.9304199,-0.613,0.356
14.4453192,21.6101074,-0.484,0.337
11.5338520,15.2600098,-0.303,0.347
7.9830776,16.1389160,-0.572,0.368
13.2078602,14.9743652,-0.209,0.345
14.0193555,22.0715332,-0.512,0.335
14.4240402,22.3132324,-0.193,0.323
13.5925995,15.0842285,0.121,0.380
13.2720261,14.9523926,-0.381,0.361
8.2441099,16.6662598,-0.563,0.350
9.4382242,16.2707520,-0.242,0.354
9.2214045,16.4904785,-0.522,0.352
14.7430107,22.6428223,-0.697,0.322
14.5729506,21.8298340,-0.542,0.324
11.3400249,19.8962402,-0.544,0.345
8.9610451,15.1281738,-0.343,0.347
12.2004420,21.4782715,-0.160,0.344
11.3831090,15.5895996,-0.242,0.344
12.7582314,20.9729004,-0.078,0.337
9.4815719,14.6228027,-0.607,0.352
13.3575541,16.9079590,-0.233,0.359
12.2863336,18.0725098,-0.520,0.359
8.9393399,17.4133301,-0.715,0.362
9.8714518,21.1267090,-0.169,0.404
8.3745618,16.0510254,-1.112,0.358
10.6714043,16.5124512,-0.904,0.348
12.1360050,15.1721191,-0.374,0.383
12.7368003,19.4128418,-0.128,0.346
9.8281543,14.2053223,-0.795,0.346
11.6199546,19.2370605,-0.631,0.354
9.8930985,14.2932129,-0.292,0.344
18.3023803,19.1931152,-0.357,0.319
8.3528229,17.7209473,-0.307,0.374
10.8009324,15.7214355,-0.565,0.344
13.9340669,14.1613770,0.125,0.351
9.9363874,17.6110840,-0.608,0.357
13.7847363,14.8864746,-0.357,0.352
10.8225151,16.5783691,-0.214,0.345
12.2219175,15.4797363,-0.607,0.345
8.7873681,18.6657715,-0.499,0.357
9.3731925,15.0402832,-0.106,0.372
13.0366691,18.5559082,-0.438,0.353
9.5682508,15.5456543,-0.092,0.347
9.3298312,16.4904785,-0.502,0.352
8.8525066,17.3034668,-0.774,0.358
20.5402210,16.6223145,-0.631,0.306
12.6296178,20.6872559,-0.606,0.335
12.7796606,14.8425293,-0.957,0.347
12.4151184,17.9187012,-0.455,0.371
13.2292507,18.8195801,-0.453,0.347
10.5634219,15.7434082,-0.703,0.368
8.4832384,16.0949707,0.049,0.353
15.1039461,22.4670410,-0.931,0.322
11.4692577,15.2819824,-0.256,0.346
14.5729506,21.6760254,-0.430,0.332
12.8867796,18.3801270,-0.263,0.359
10.9088300,16.1389160,-0.298,0.361
8.8525066,15.6994629,-0.608,0.343
14.2750302,21.1267090,-0.826,0.349
10.2824911,15.9851074,-0.542,0.340
15.4219101,22.9504395,-0.852,0.308
9.8281543,15.9851074,-0.401,0.346
12.4794869,21.4343262,-0.638,0.345
11.5984314,16.8859863,-0.218,0.343
7.8742645,16.1828613,-0.563,0.371
8.5267005,17.0837402,-0.668,0.359
12.9296144,17.6550293,-0.675,0.374
13.3361750,15.1721191,-0.293,0.365
13.4003068,20.5773926,-0.731,0.333
9.3948711,14.4689941,-0.457,0.351
13.5498812,14.0954590,-0.235,0.350
11.1029466,20.2038574,-0.580,0.348
12.8439375,18.4460449,-0.326,0.376
12.2004420,18.7097168,-0.114,0.402
12.3292689,18.0065918,-0.184,0.368
13.9340669,21.3244629,-0.845,0.332
12.5223904,16.4465332,-0.394,0.342
20.4167166,16.4685059,-0.468,0.313
11.7920798,16.0070801,-0.357,0.365
12.7153674,15.6335449,-0.326,0.343
11.5769066,15.2160645,-1.040,0.348
9.1129444,15.6115723,-0.673,0.349
13.1436775,15.7653809,-0.273,0.355
13.4430519,21.6101074,-0.612,0.330
14.9553991,21.8078613,-0.914,0.322
13.3147939,19.0393066,-0.043,0.344
12.0715524,21.3244629,-0.302,0.339
13.4644216,14.0515137,-0.654,0.349
14.1898373,15.8093262,-0.296,0.357
13.9553920,14.7985840,-0.301,0.358
12.7582314,21.4562988,-0.296,0.337
12.9296144,15.4138184,-0.034,0.349
9.2864645,14.5129395,-0.822,0.346
15.7182383,22.7087402,-0.004,0.309
10.0878536,17.5891113,-0.227,0.355
9.8930985,18.7097168,-0.368,0.353
11.9640971,15.5017090,-0.287,0.344
14.1259215,15.3479004,-0.045,0.360
12.0500648,22.4011230,-0.592,0.344
8.2441099,15.4357910,-0.436,0.348
13.5925995,15.9191895,-0.702,0.348
9.3515125,17.4572754,-0.378,0.364
13.3789314,21.0827637,-0.341,0.347
14.4240402,21.7639160,-0.676,0.330
12.1145226,22.2473145,-0.551,0.338
14.5304150,21.7639160,-0.540,0.326
12.3721972,15.3259277,-0.577,0.342
18.3649523,19.1271973,-0.587,0.330
11.5769066,19.3029785,-0.718,0.353
9.5032437,15.4577637,-0.618,0.349
14.4878712,21.1486816,-0.153,0.350
8.5484296,18.5339355,-0.602,0.356
14.1472288,15.5017090,-0.330,0.349
15.7816814,20.7092285,-0.412,0.330
10.5202184,19.9841309,-0.637,0.354
9.6115820,15.1281738,-0.844,0.347
14.3176146,21.5441895,-0.274,0.337
13.7633955,13.8317871,-0.417,0.368
12.1789647,22.3791504,-0.613,0.337
14.1046123,22.2033691,-0.498,0.329
11.5984314,15.6335449,-0.475,0.339
14.5091441,15.3479004,-0.082,0.357
10.0878536,16.4025879,-0.661,0.343
9.2864645,17.1716309,-0.434,0.354
9.0912484,19.6325684,-0.473,0.368
12.4580325,22.1594238,-0.746,0.338
9.1563324,15.9631348,-0.602,0.352
10.0878536,15.5676270,-0.181,0.343
13.9553920,14.5349121,-0.495,0.348
8.4397714,16.9519043,-0.207,0.360
9.5899171,20.5554199,-0.545,0.336
8.1788678,17.1496582,-0.424,0.357
8.6787785,16.8640137,0.030,0.415
8.3962996,18.1384277,-0.862,0.364
8.0265947,16.2487793,-0.785,0.351
11.1460662,20.2478027,-0.447,0.361
12.0070844,16.7541504,0.254,0.342
8.4397714,17.0617676,-0.530,0.356
13.4430519,20.4895020,-0.865,0.332
13.6780130,21.5881348,-0.416,0.348
8.7873681,15.1721191,-0.528,0.345
14.1898373,21.1486816,-0.966,0.344
12.3078021,20.8410645,-0.794,0.337
12.3292689,17.5671387,-0.677,0.350
14.2963234,21.7199707,-0.538,0.346
12.9081979,20.2478027,-1.066,0.360
8.5484296,15.3918457,-1.120,0.352
12.5223904,18.5339355,0.039,0.355
13.4644216,14.6228027,-0.501,0.351
14.5516838,15.3698730,-0.402,0.357
9.3731925,14.9963379,-0.422,0.350
10.5634219,15.9851074,-0.304,0.357
12.5223904,22.0275879,-0.844,0.343
13.8700799,15.3698730,-0.769,0.400
13.1650736,15.5895996,-0.037,0.350
8.4180361,17.1276855,-0.037,0.357
8.7222181,16.7980957,-0.356,0.362
12.4580325,15.1062012,-0.204,0.342
14.1472288,21.7199707,-0.307,0.332
14.9129381,21.5661621,-0.343,0.328
12.9938527,15.5017090,0.085,0.353
13.9127399,14.9523926,-0.167,0.362
14.3389038,21.9396973,-0.400,0.326
9.3731925,18.8854980,-0.328,0.419
9.7198857,14.7546387,-0.247,0.357
12.2433913,15.1721191,-0.109,0.343
13.8274120,20.9948730,-0.537,0.339
12.3507339,18.6657715,-0.295,0.357
9.4382242,14.9963379,-0.585,0.352
9.6982277,19.0612793,-0.257,0.357
8.9176335,17.0837402,-0.899,0.384
14.2963234,21.9177246,-0.753,0.342
9.7848511,15.1062012,-0.228,0.350
10.8225151,16.5563965,-0.854,0.344
13.8060751,21.1267090,-0.457,0.342
9.6765684,16.0290527,-0.331,0.355
8.9176335,16.1828613,-0.494,0.350
8.8525066,17.1716309,-0.749,0.362
8.7439361,15.4138184,-0.596,0.352
9.0044514,15.9851074,-0.441,0.351
11.8565990,15.2160645,-0.396,0.359
15.3159757,21.9177246,-0.987,0.341
13.4430519,20.3796387,-0.603,0.339
8.9827489,16.9738770,-0.913,0.358
10.7793483,15.8532715,-0.394,0.360
8.8090822,18.8854980,-0.313,0.371
11.7060306,18.0285645,-0.359,0.354
12.0285754,21.6320801,-0.365,0.343
14.2750302,22.3352051,-0.115,0.325
13.5925995,14.3811035,0.138,0.347
8.8307950,17.0178223,0.100,0.374
13.5498812,21.9836426,-0.334,0.342
13.9127399,15.5236816,-0.126,0.350
9.5465832,15.9851074,-0.409,0.354
13.9340669,14.8864746,0.120,0.369
12.6296178,21.8957520,-0.023,0.348
8.2441099,17.7429199,-0.263,0.366
9.8930985,15.8093262,-0.538,0.488
13.3575541,18.3142090,-0.027,0.367
9.6765684,15.6115723,-0.193,0.351
13.3147939,19.5446777,-0.036,0.355
13.4857894,14.0295410,-0.307,0.351
12.0500648,18.2922363,-0.364,0.357
11.8996033,18.7756348,-0.687,0.371
14.3176146,22.2692871,-0.429,0.327
13.6139558,14.5788574,-0.152,0.346
14.3389038,21.7419434,-0.342,0.329
10.1094859,19.1271973,-0.536,0.350
12.0500648,17.0837402,-0.570,0.353
8.0048367,16.6003418,0.033,0.366
10.8009324,15.4797363,-0.427,0.349
14.7855051,21.8737793,-0.374,0.336
10.7793483,16.7761230,-0.785,0.352
10.4121830,15.4577637,-0.683,0.340
14.1898373,21.7199707,-0.728,0.332
13.0366691,16.2268066,-0.302,0.342
9.2214045,20.4675293,-0.269,0.333
13.7633955,21.5002441,-0.580,0.343
14.4453192,15.3698730,-0.480,0.357
14.1046123,15.4357910,-0.193,0.352
13.9767151,20.7531738,-0.492,0.336
14.3176146,22.2253418,-0.820,0.325
8.8742168,17.0178223,-0.517,0.357
11.7490585,15.9191895,-0.277,0.348
13.6566625,15.7434082,-0.282,0.369
13.0152618,19.1931152,-0.015,0.346
8.9610451,16.0729980,-0.710,0.366
12.3292689,15.6335449,-0.443,0.343
13.0580745,15.8972168,-0.123,0.350
9.5249141,15.1940918,-0.758,0.353
7.9177932,15.8312988,0.000,0.350
12.7796606,14.9304199,-0.580,0.348
13.6993616,21.5881348,-0.410,0.349
10.3905714,15.7214355,-0.412,0.341
11.9855916,15.3479004,-0.184,0.347
10.5850215,21.3464355,-0.414,0.339
9.7848511,14.8864746,-0.856,0.341
11.3615678,18.0725098,-0.370,0.363
11.8781020,22.4230957,-0.597,0.330
12.8439375,19.7204590,-0.935,0.342
13.4857894,14.2053223,-0.008,0.351
13.1864679,16.7980957,-0.177,0.360
12.3721972,21.9396973,-0.829,0.349
13.7207082,21.6540527,-0.654,0.342
8.6570568,16.7102051,-0.677,0.353
14.4240402,20.9509277,-0.253,0.336
12.3507339,21.5661621,-0.586,0.356
9.5899171,16.6003418,-0.740,0.348
14.2750302,21.8518066,-0.597,0.331
13.1650736,18.6218262,-0.507,0.367
13.2720261,18.4240723,-0.666,0.354
18.6150130,18.9514160,-0.360,0.328
14.0193555,15.8312988,-0.390,0.378
14.7217604,21.9177246,-0.458,0.323
10.6282159,16.9079590,-0.735,0.350
10.3041101,19.6325684,-0.931,0.359
14.4027591,21.8957520,-0.380,0.343
8.1571180,16.3806152,-0.804,0.353
9.4815719,14.5349121,-0.260,0.346
11.9426009,17.0837402,-0.318,0.349
12.5438394,22.3791504,-0.861,0.334
15.5066188,20.8190918,-0.926,0.328
11.4261866,19.7424316,-0.760,0.355
13.5712413,15.5017090,-0.372,0.358
9.3948711,17.4572754,-0.426,0.365
14.1685340,16.8200684,-0.204,0.359
12.5867322,21.3903809,-0.745,0.342
9.5032437,16.0510254,-0.624,0.349
11.6199546,19.8303223,-0.386,0.358
9.8065034,15.6335449,-0.555,0.346
14.7642589,21.8737793,-0.554,0.322
8.5918843,16.0290527,-0.088,0.434
15.8028247,20.9289551,-0.696,0.339
12.2219175,18.5119629,-1.152,0.355
14.1472288,21.8298340,-0.392,0.338
14.4240402,22.1813965,-0.754,0.328
10.7577626,15.5456543,-0.457,0.342
11.0598206,15.6774902,-0.558,0.344
13.6780130,15.6555176,-0.404,0.355
12.7796606,21.1047363,-0.625,0.340
13.3361750,16.1828613,0.076,0.354
13.3147939,14.3591309,-0.427,0.356
10.3905714,15.5895996,-0.607,0.339
13.7633955,20.2697754,-0.338,0.334
13.5925995,15.3918457,-0.118,0.356
10.5418209,21.2585449,-0.724,0.342
13.8487469,15.6115723,0.092,0.363
9.8498038,15.1281738,-0.407,0.352
10.3689583,19.7424316,-0.572,0.353
9.7631974,16.2707520,-0.533,0.360
10.1094859,17.5671387,-0.039,0.355
10.3257277,19.5446777,-0.443,0.352
14.5091441,22.2253418,-0.464,0.331
10.3257277,19.3029785,-0.316,0.348
11.9640971,22.5549316,-0.585,0.331
13.4216803,14.9743652,-0.245,0.351
8.5701576,15.9631348,-0.006,0.357
9.1780244,17.4572754,-0.401,0.371
12.3292689,18.8415527,-0.657,0.360
9.1780244,15.5456543,-0.464,0.355
12.9510290,16.6003418,-0.366,0.344
12.2219175,15.1281738,-0.426,0.379
10.6929962,15.2160645,-0.144,0.341
9.8065034,14.1174316,-0.194,0.343
9.0478525,15.9191895,-0.564,0.351
9.2214045,14.6008301,-0.451,0.366
12.4151184,15.0622559,-0.368,0.376
13.8700799,15.4577637,-0.031,0.362
9.6115820,15.3698730,-0.609,0.356
13.5712413,13.9196777,-0.462,0.354
11.8996033,15.1940918,-0.253,0.390
8.2006163,16.0949707,0.000,0.354
10.9519780,22.8405762,-0.244,0.383
9.2864645,16.6662598,-0.594,0.362
11.9640971,18.5778809,-0.326,0.353
7.8742645,15.9851074,-0.495,0.351
8.1136149,16.4465332,-0.741,0.352
12.7368003,18.0285645,-0.164,0.354
11.9855916,21.1047363,-0.518,0.338
11.4907908,15.1062012,-0.575,0.346
8.7656527,17.2814941,-0.659,0.370
12.5652867,19.4567871,-0.987,0.354
13.9767151,15.7653809,-0.401,0.357
13.1008797,18.1823730,-0.675,0.371
13.8487469,14.5129395,0.425,0.353
11.9211029,15.3039551,-0.393,0.352
11.1676236,15.3479004,-0.424,0.366
9.4382242,17.7868652,-0.232,0.363
14.1259215,16.9738770,0.003,0.363
9.1563324,17.4133301,-0.553,0.379
12.1574857,22.2253418,-0.702,0.338
11.5769066,16.2268066,0.257,0.346
15.4854449,22.0275879,-0.398,0.320
13.3147939,15.5456543,-0.256,0.351
9.4598988,17.4792480,-0.651,0.359
13.1222796,19.3688965,0.110,0.397
14.2324377,21.8957520,-0.270,0.333
17.9264757,19.1052246,0.438,0.494
15.8451046,22.7307129,-0.204,0.311
11.5769066,15.6115723,-0.852,0.341
8.7222181,18.3361816,-0.366,0.361
13.8700799,15.0842285,-0.317,0.362
11.5338520,15.3039551,-0.080,0.359
12.6081759,19.5886230,-0.184,0.349
14.4665962,22.3791504,-0.121,0.322
8.3310827,17.1057129,-0.264,0.353
16.0774856,22.9724121,-0.627,0.326
11.6414761,16.2487793,0.057,0.342
12.6939327,20.8630371,-0.134,0.332
8.5918843,18.8195801,-0.617,0.358
12.6510579,16.6662598,-0.707,0.348
9.2214045,14.5788574,-0.534,0.355
13.0794780,18.6877441,-0.552,0.354
12.7796606,19.5886230,-0.825,0.345
10.3257277,16.9519043,-0.476,0.354
14.9978516,20.6213379,-0.810,0.331
9.0044514,15.0402832,-0.574,0.347
21.0947502,17.9626465,-0.302,0.292
12.9081979,21.3244629,-0.516,0.340
8.8525066,18.7097168,-0.156,0.351
8.8959258,16.5124512,-0.637,0.361
12.4151184,22.3352051,-0.365,0.340
12.6510579,22.3132324,-0.719,0.348
14.7005081,21.0827637,-0.614,0.346
13.3361750,21.8298340,-0.473,0.334
12.5223904,21.3684082,-0.757,0.345
11.3615678,15.5456543,-0.287,0.346
13.0366691,20.7092285,-0.610,0.347
10.2392486,16.0290527,-0.600,0.340
9.2214045,16.5563965,-0.019,0.348
9.2214045,17.3474121,-0.668,0.374
13.1864679,15.0183105,-0.667,0.345
13.3789314,15.2160645,-0.598,0.351
8.7004990,16.4245605,-0.579,0.368
12.0715524,16.8859863,-0.454,0.354
12.8867796,16.4465332,0.580,0.365
12.2004420,18.7536621,0.191,0.355
12.3936586,18.6218262,-0.508,0.355
13.2506393,15.0183105,-0.467,0.375
12.3721972,22.3352051,-0.387,0.339
13.4216803,14.6667480,-1.093,0.352
12.8653594,21.3244629,-0.705,0.340
8.7439361,19.0173340,-0.565,0.367
13.7207082,15.7873535,-0.064,0.359
13.1864679,22.0715332,-0.877,0.335
14.2111385,15.2819824,-0.381,0.351
14.5729506,21.2365723,-0.900,0.341
12.6081759,15.0183105,-0.323,0.356
13.7420528,21.1047363,-0.716,0.336
8.8307950,17.0837402,-0.746,0.359
8.9610451,18.4240723,-0.245,0.360
14.6154780,22.3132324,-0.894,0.330
13.2506393,17.5891113,-0.571,0.356
9.8065034,14.7546387,-0.468,0.336
12.2004420,15.1062012,-0.961,0.386
14.3389038,14.5568848,-0.341,0.351
8.1571180,16.4245605,-0.445,0.354
8.7004990,16.7541504,-0.311,0.381
13.3575541,14.9963379,-0.338,0.349
8.2223637,17.5012207,-0.510,0.377
13.9340669,20.9289551,-0.531,0.338
12.9510290,15.3039551,-0.648,0.356
14.1472288,21.6101074,-0.402,0.329
14.1898373,21.2365723,-0.562,0.340
12.1574857,15.0842285,1.358,0.505
13.5498812,14.0075684,-0.681,0.358
15.7816814,23.6755371,-0.581,0.277
13.8487469,15.4357910,0.050,0.373
13.4857894,21.7199707,-0.548,0.323
15.3583559,22.1374512,-0.352,0.318
9.7198857,16.3586426,-0.607,0.352
14.4027591,21.8078613,-0.509,0.342
8.9176335,15.6994629,-0.149,0.348
9.7198857,15.3479004,-0.430,0.342
9.6549077,15.6994629,-0.231,0.349
13.6139558,15.4797363,-0.111,0.352
14.2324377,20.2917480,-0.274,0.333
16.8150577,21.9396973,-0.079,0.304
8.3745618,16.1169434,-1.078,0.416
12.5223904,22.2473145,-0.683,0.342
8.8090822,17.1276855,-0.783,0.364
14.0619878,15.3479004,-0.102,0.353
12.0500648,18.0725098,-0.303,0.374
19.6943139,17.7429199,-0.549,0.318
13.7420528,21.6540527,-0.533,0.341
13.1864679,15.7214355,-0.214,0.354
14.5942153,14.6667480,0.160,0.356
15.5066188,22.2912598,-0.502,0.310
9.2214045,18.2482910,-0.614,0.378
8.3310827,16.2268066,-0.554,0.373
14.7642589,22.4230957,-0.059,0.324
8.2006163,15.6774902,-0.470,0.356
9.1563324,18.3801270,1.078,0.528
13.5285192,15.3479004,-0.010,0.371
8.4397714,16.1828613,-0.653,0.364
13.7420528,15.7434082,-0.564,0.355
8.9176335,16.8420410,-0.291,0.376
12.0070844,22.4890137,-0.562,0.345
11.7705700,16.1169434,-0.267,0.347
14.2111385,15.1281738,-0.347,0.346
10.4121830,15.7653809,-0.363,0.342
12.7368003,15.6994629,-0.052,0.343
8.0265947,17.0178223,-0.883,0.354
12.3721972,17.0837402,-0.429,0.360
9.7198857,18.6877441,-0.304,0.360
13.0366691,21.1267090,-0.260,0.337
15.8028247,23.0383301,-0.518,0.311
11.9640971,21.3024902,-0.431,0.344
7.9395558,16.6882324,-0.263,0.383
12.1145226,17.0837402,-0.233,0.358
13.7633955,14.9304199,-0.238,0.352
15.2311894,21.6979980,-0.362,0.330
13.0152618,15.5017090,-0.707,0.355
14.6579971,22.4890137,-0.569,0.322
12.9724418,21.5881348,-0.428,0.338
12.8439375,21.0607910,-0.421,0.343
9.4165483,15.8532715,0.044,0.372
13.2292507,14.4030762,-0.319,0.348
12.9296144,15.9411621,-0.519,0.346
8.7004990,18.2702637,-0.193,0.358
13.7207082,14.3371582,-0.621,0.347
14.0193555,15.3479004,-0.565,0.351
12.6081759,17.3913574,-0.772,0.356
13.5285192,15.5236816,-0.569,0.357
8.4180361,17.6770020,-0.768,0.364
14.3176146,21.5881348,-0.770,0.339
9.8281543,14.7546387,-0.439,0.338
10.5202184,15.4357910,-0.414,0.347
8.3528229,17.4792480,-0.503,0.363
14.4665962,21.4782715,-0.684,0.335
15.5066188,22.5329590,-1.039,0.312
11.3615678,19.1711426,-1.098,0.356
13.3575541,15.1940918,-0.490,0.361
14.2750302,22.2692871,-0.308,0.327
13.1008797,15.5676270,-0.129,0.361
9.1997151,16.2048340,-0.568,0.356
8.7656527,18.5119629,-0.629,0.371
9.9363874,21.1926270,-0.302,0.338
13.5712413,16.3146973,-0.438,0.348
7.9613173,17.4353027,-0.729,0.355
9.7848511,16.7102051,-0.520,0.365
11.2107336,18.3801270,-0.929,0.367
14.0833011,15.3039551,0.090,0.356
14.2324377,15.4357910,-0.196,0.351
12.0285754,17.1057129,-0.505,0.352
12.0715524,20.3137207,-0.655,0.335
8.3093413,18.7536621,-0.022,0.353
12.7368003,14.6447754,-0.740,0.346
13.0580745,17.3474121,0.086,0.366
13.6780130,21.9396973,-0.517,0.331
14.8279911,17.2155762,-0.228,0.357
15.5701276,21.7199707,-0.536,0.337
10.7577626,16.8200684,-0.434,0.350
11.9855916,18.0725098,-0.138,0.363
13.5285192,18.9953613,0.040,0.356
8.6353339,17.9846191,-0.326,0.358
14.1685340,20.3137207,-0.511,0.331
9.1997151,15.4577637,-0.350,0.352
13.1864679,21.8957520,-0.373,0.336
7.9613173,16.0949707,-0.610,0.354
15.4854449,21.6760254,-0.526,0.325
10.9088300,15.2160645,-0.369,0.337
11.2322862,20.0939941,-0.446,0.349
13.4003068,21.7858887,-0.474,0.329
13.8487469,20.9069824,-0.617,0.346
9.6765684,17.0617676,-0.626,0.346
9.4598988,15.5895996,-0.523,0.349
12.8010881,18.0725098,-0.159,0.357
13.1008797,21.9177246,-0.703,0.343
12.4365763,16.5344238,0.000,0.341
12.1789647,15.7214355,-0.605,0.346
12.4794869,17.2155762,-0.951,0.354
10.3041101,15.5236816,-0.463,0.343
11.4692577,22.7526855,-0.814,0.331
10.6929962,15.5456543,-0.569,0.348
11.7490585,15.8532715,-0.619,0.353
13.5498812,21.6101074,-0.713,0.347
12.1789647,17.0837402,-0.624,0.374
14.8704688,22.5769043,-0.158,0.325
10.7361753,16.2048340,-0.376,0.346
9.3515125,17.5891113,-0.693,0.359
8.5267005,16.1389160,-0.565,0.466
12.9081979,14.8425293,-0.013,0.387
13.2506393,19.4567871,-0.318,0.344
12.2004420,16.1389160,-0.468,0.347
12.0070844,17.5451660,-0.287,0.354
9.6549077,15.2160645,-0.486,0.345
10.2824911,17.1276855,-0.769,0.352
13.2078602,22.1374512,-0.454,0.335
8.8959258,17.1716309,-0.501,0.361
8.7004990,15.1721191,-0.961,0.343
11.1245072,19.3029785,-0.455,0.347
8.5267005,16.6882324,-0.270,0.379
10.7577626,15.8312988,-0.627,0.355
12.8653594,18.1164551,0.123,0.404
14.2963234,21.4562988,-0.604,0.348
