"","ADM3_CODE","ADM3_NAME","Mean_MSE","Head_Count_MSE","Mean","BM_Head_Count","Mean_CV","Head_Count_CV","geometry"
"1",100101,"Boffa-Centre",0.0570442,0.009939,0.3766444,0.1854354,0.6341241,0.5376228,list(list(c(-14.24073, -14.26188, -14.18846, -14.08738, -13.98111, -13.9601, -13.998469, -14.08485, -14.12675, -14.24512, -14.24073, 10.16936, 10.24384, 10.30622, 10.342, 10.33335, 10.25541, 10.209091, 10.12228, 10.04208, 10.12547, 10.16936)))
"2",100102,"Douprou",0.0439284,0.0081692,-0.0356724,0.3361446,-5.8754417,0.2688835,list(list(c(-14.21679, -14.18846, -14.26188, -14.24073, -14.438593, -14.34992, -14.26893, -14.21679, 10.32364, 10.30622, 10.24384, 10.16936, 10.269787, 10.32537, 10.29638, 10.32364)))
"3",100103,"Koba-Tatema",0.0330092,0.0058316,-0.05127,0.3417881,-3.5436757,0.2234277,list(list(c(-13.948518, -13.9065, -13.84239, -13.692985, -13.72801, -13.84239, -13.87365, -13.99734, -14.06118, -14.01011, -13.948518, 10.085926, 10.10871, 10.03197, 9.957999, 9.86147, 9.85828, 9.90296, 9.97505, 10.03663, 10.09621, 10.085926)))
"4",100104,"Kolia",0.0242389,0.0045979,-0.2861631,0.4515455,-0.5440551,0.1501686,list(list(c(-14.283595, -14.24499, -14.20602, -14.07235, -14.00971, -13.9198, -13.97925, -13.91887, -13.86168, -13.78161, -13.69809, -13.68426, -13.85889, -13.92472, -13.98111, -14.08738, -14.18846, -14.21679, -14.22051, -14.28116, -14.283595, 10.525139, 10.54017, 10.56756, 10.75004, 10.8309, 10.86189, 10.72011, 10.66559, 10.73927, 10.75257, 10.7011, 10.68314, 10.65508, 10.37764, 10.33335, 10.342, 10.30622, 10.32364, 10.42579, 10.49029, 10.525139)))
"5",100105,"Lisso",0.142818,0.0235673,-0.3963555,0.4791041,-0.9534688,0.3204241,list(list(c(-13.76286, -13.83122, -13.83561, -13.88389, -13.989115, -13.998469, -13.9601, -13.98111, -13.92472, -13.85889, -13.68426, -13.65247, -13.642422, -13.666118, -13.73799, -13.76286, 10.45704, 10.37551, 10.30994, 10.20634, 10.201231, 10.209091, 10.25541, 10.33335, 10.37764, 10.65508, 10.68314, 10.66825, 10.590535, 10.556022, 10.51503, 10.45704)))
"6",100106,"Mankountan",0.0366298,0.0069085,0.052499,0.2966711,3.6455762,0.2801664,list(list(c(-14.28116, -14.31242, -14.44302, -14.530204, -14.496926, -14.462823, -14.35325, -14.283595, -14.28116, 10.49029, 10.45478, 10.40863, 10.493667, 10.542577, 10.605423, 10.51303, 10.525139, 10.49029)))
"7",100107,"Tamita",0.1772237,0.0289516,-0.4620333,0.5075063,-0.9111452,0.3352702,list(list(c(-13.76799, -13.83535, -13.9065, -13.948518, -14.04535, -13.989115, -13.88389, -13.83561, -13.76799, 10.278844, 10.1663, 10.10871, 10.085926, 10.13079, 10.201231, 10.20634, 10.30994, 10.278844)))
"8",100108,"Tougnifily",0.0458698,0.007752,-0.1995696,0.413175,-1.073171,0.2130947,list(list(c(-14.438593, -14.458311, -14.536638, -14.530204, -14.44302, -14.31242, -14.28116, -14.22051, -14.21679, -14.26893, -14.34992, -14.438593, 10.269787, 10.335942, 10.396465, 10.493667, 10.40863, 10.45478, 10.49029, 10.42579, 10.32364, 10.29638, 10.32537, 10.269787)))
"9",100201,"Bintimodia",0.0414103,0.0077869,0.1112564,0.2746497,1.8290661,0.3212952,list(list(c(-14.43491, -14.32133, -14.28289, -14.24499, -14.283595, -14.35325, -14.462823, -14.43491, 10.68141, 10.71799, 10.58446, 10.54017, 10.525139, 10.51303, 10.605423, 10.68141)))
